179;399;7
180;400;7
181;401;7
182;402;7
183;403;7
184;404;7
185;405;7
186;406;7
187;407;7
188;408;7
189;409;7
190;410;7
191;411;8
192;412;8
193;413;8
194;414;8
195;415;8
196;416;8
197;417;8
198;418;8
199;419;8
200;420;8
201;421;8
202;422;8
203;423;8
204;424;8
205;425;8
206;426;8
207;427;8
208;428;8
209;429;8
210;430;8
211;431;9
212;432;9
213;433;9
214;434;9
215;435;9
216;436;9
217;437;9
218;438;9
219;439;9
220;440;9
221;441;9
222;442;9
223;443;9
224;444;9
225;445;9
226;446;9
227;447;9
228;448;9
229;449;9
230;450;9
231;451;10
232;452;10
233;453;10
234;454;10
235;455;10
236;456;10
237;457;10
238;458;10
239;459;10
240;460;10
241;461;10
242;462;10
243;463;10
244;464;10
245;465;10
246;466;10
247;467;10
248;468;10
249;469;10
250;470;10
251;471;11
252;472;11
253;473;11
254;474;11
255;475;11
256;476;11
257;477;11
258;478;11
259;479;11
260;480;11
261;481;11
262;482;11
263;483;11
264;484;11
265;485;11
266;486;11
267;487;11
268;488;11
269;489;11
270;490;11
271;491;12
272;492;12
273;493;12
274;494;12
275;495;12
276;496;12
277;497;12
278;498;12
279;499;12
280;500;12
281;501;12
282;502;12
283;503;12
284;504;12
285;505;12
286;506;12
287;507;12
288;508;12
289;509;12
290;510;12
291;511;13
292;512;13
293;513;13
294;514;13
295;515;13
296;516;13
297;517;13
298;518;13
299;519;13
300;520;13
301;521;13
302;522;13
303;523;13
304;524;13
305;525;13
306;526;13
307;527;13
308;528;13
309;529;13
310;530;13
311;531;14
312;532;14
313;533;14
314;534;14
315;535;14
316;536;14
317;537;14
318;538;14
319;539;14
320;540;14
321;541;14
322;542;14
323;543;14
324;544;14
325;545;14
326;546;14
327;547;14
328;548;14
329;549;14
330;550;14
331;551;15
332;552;15
333;553;15
334;554;15
335;555;15
336;556;15
337;557;15
338;558;15
339;559;15
340;560;15
341;561;15
342;562;15
343;563;15
344;564;15
345;565;15
346;566;15
347;567;15
348;568;15
349;569;15
350;570;15
351;571;16
352;572;16
353;573;16
354;574;16
355;575;16
356;576;16
357;577;16
358;578;16
359;579;16
360;580;16
361;581;16
362;582;16
363;583;16
364;584;16
365;585;16
366;586;16
367;587;16
368;588;16
369;589;16
370;590;16
371;591;17
372;592;17
373;593;17
374;594;17
375;595;17
376;596;17
377;597;17
378;598;17
379;599;17
380;600;17
381;601;17
382;602;17
383;603;17
384;604;17
385;605;17
386;606;17
387;607;17
388;608;17
389;609;17
390;610;17
391;611;18
392;612;18
393;613;18
394;614;18
395;615;18
396;616;18
397;617;18
398;618;18
399;619;18
400;620;18
401;621;18
402;622;18
403;623;18
404;624;18
405;625;18
406;626;18
407;627;18
408;628;18
409;629;18
410;630;18
411;631;19
412;632;19
413;633;19
414;634;19
415;635;19
416;636;19
417;637;19
418;638;19
419;639;19
420;640;19
421;641;19
422;642;19
423;643;19
424;644;19
425;645;19
426;646;19
427;647;19
428;648;19
429;649;19
430;650;19
431;651;20
432;652;20
433;653;20
434;654;20
435;655;20
436;656;20
437;657;20
438;658;20
439;659;20
440;660;20
441;661;20
442;662;20
443;663;20
444;664;20
445;665;20
446;666;20
447;667;20
448;668;20
449;669;20
450;670;20
451;671;21
452;672;21
453;673;21
454;674;21
455;675;21
456;676;21
457;677;21
458;678;21
459;679;21
460;680;21
461;681;21
462;682;21
463;683;21
464;684;21
465;685;21
466;686;21
467;687;21
468;688;21
469;689;21
470;690;21
471;691;22
472;692;22
473;693;22
474;694;22
475;695;22
476;696;22
477;697;22
478;698;22
479;699;22
480;700;22
481;701;22
482;702;22
483;703;22
484;704;22
485;705;22
486;706;22
487;707;22
488;708;22
489;709;22
490;710;22
491;711;23
492;712;23
493;713;23
494;714;23
495;715;23
496;716;23
497;717;23
498;718;23
499;719;23
500;720;23
501;721;23
502;722;23
503;723;23
504;724;23
505;725;23
506;726;23
507;727;23
508;728;23
509;729;23
510;730;23
511;731;24
512;732;24
513;733;24
514;734;24
515;735;24
516;736;24
517;737;24
518;738;24
519;739;24
520;740;24
521;741;24
522;742;24
523;743;24
524;744;24
525;745;24
526;746;24
527;747;24
528;748;24
529;749;24
530;750;24
531;751;25
532;752;25
533;753;25
534;754;25
535;755;25
536;756;25
537;757;25
538;758;25
539;759;25
540;760;25
541;761;25
542;762;25
543;763;25
544;764;25
545;765;25
546;766;25
547;767;25
548;768;25
549;769;25
550;770;25
551;771;26
552;772;26
553;773;26
554;774;26
555;775;26
556;776;26
557;777;26
558;778;26
559;779;26
560;780;26
561;781;26
562;782;26
563;783;26
564;784;26
565;785;26
566;786;26
567;787;26
568;788;26
569;789;26
570;790;26
571;791;27
572;792;27
573;793;27
574;794;27
575;795;27
576;796;27
577;797;27
578;798;27
579;799;27
580;800;27
581;801;27
582;802;27
583;803;27
584;804;27
585;805;27
586;806;27
587;807;27
588;808;27
589;809;27
590;810;27
591;811;28
592;812;28
593;813;28
594;814;28
595;815;28
596;816;28
597;817;28
598;818;28
599;819;28
600;820;28
601;821;28
602;822;28
603;823;28
604;824;28
605;825;28
606;826;28
607;827;28
608;828;28
609;829;28
610;830;28
611;831;29
612;832;29
613;833;29
614;834;29
615;835;29
616;836;29
617;837;29
618;838;29
619;839;29
620;840;29
621;841;29
622;842;29
623;843;29
624;844;29
625;845;29
626;846;29
627;847;29
628;848;29
629;849;29
630;850;29
631;851;30
632;852;30
633;853;30
634;854;30
635;855;30
636;856;30
637;857;30
638;858;30
639;859;30
640;860;30
641;861;30
642;862;30
643;863;30
644;864;30
645;865;30
646;866;30
647;867;30
648;868;30
649;869;30
650;870;30
651;871;31
652;872;31
653;873;31
654;874;31
655;875;31
656;876;31
657;877;31
658;878;31
659;879;31
660;880;31
661;881;31
662;882;31
663;883;31
664;884;31
665;885;31
666;886;31
667;887;31
668;888;31
669;889;31
670;890;31
671;891;32
672;892;32
673;893;32
674;894;32
675;895;32
676;896;32
677;897;32
678;898;32
679;899;32
680;900;32
681;901;32
682;902;32
683;903;32
684;904;32
685;905;32
686;906;32
687;907;32
688;908;32
689;909;32
690;910;32
691;911;33
692;912;33
693;913;33
694;914;33
695;915;33
696;916;33
697;917;33
698;918;33
699;919;33
700;920;33
701;921;33
702;922;33
703;923;33
704;924;33
705;925;33
706;926;33
707;927;33
708;928;33
709;929;33
710;930;33
711;931;34
712;932;34
713;933;34
714;934;34
715;935;34
716;936;34
717;937;34
718;938;34
719;939;34
720;940;34
721;941;34
722;942;34
723;943;34
724;944;34
725;945;34
726;946;34
727;947;34
728;948;34
729;949;34
730;950;34
731;951;35
732;952;35
733;953;35
734;954;35
735;955;35
736;956;35
737;957;35
738;958;35
739;959;35
740;960;35
741;961;35
742;962;35
743;963;35
744;964;35
745;965;35
746;966;35
747;967;35
748;968;35
749;969;35
750;970;35
751;971;36
752;972;36
753;973;36
754;974;36
755;975;36
756;976;36
757;977;36
758;978;36
759;979;36
760;980;36
761;981;36
762;982;36
763;983;36
764;984;36
765;985;36
766;986;36
767;987;36
768;988;36
769;989;36
770;990;36
771;991;37
772;992;37
773;993;37
774;994;37
775;995;37
776;996;37
777;997;37
778;998;37
779;999;37
780;1000;37
781;1001;37
782;1002;37
783;1003;37
784;1004;37
785;1005;37
786;1006;37
787;1007;37
788;1008;37
789;1009;37
790;1010;37
791;1011;38
792;1012;38
793;1013;38
794;1014;38
795;1015;38
796;1016;38
797;1017;38
798;1018;38
799;1019;38
800;1020;38
801;1021;38
802;1022;38
803;1023;38
804;1024;38
805;1025;38
806;1026;38
807;1027;38
808;1028;38
809;1029;38
810;1030;38
811;1031;39
812;1032;39
813;1033;39
814;1034;39
815;1035;39
816;1036;39
817;1037;39
818;1038;39
819;1039;39
820;1040;39
821;1041;39
822;1042;39
823;1043;39
824;1044;39
825;1045;39
826;1046;39
827;1047;39
828;1048;39
829;1049;39
830;1050;39
831;1051;40
832;1052;40
833;1053;40
834;1054;40
835;1055;40
836;1056;40
837;1057;40
838;1058;40
839;1059;40
840;1060;40
841;1061;40
842;1062;40
843;1063;40
844;1064;40
845;1065;40
846;1066;40
847;1067;40
848;1068;40
849;1069;40
850;1070;40
851;1071;41
852;1072;41
853;1073;41
854;1074;41
855;1075;41
856;1076;41
857;1077;41
858;1078;41
859;1079;41
860;1080;41
861;1081;41
862;1082;41
863;1083;41
864;1084;41
865;1085;41
866;1086;41
867;1087;41
868;1088;41
869;1089;41
870;1090;41
871;1091;42
872;1092;42
873;1093;42
874;1094;42
875;1095;42
876;1096;42
877;1097;42
878;1098;42
879;1099;42
880;1100;42
881;1101;42
882;1102;42
883;1103;42
884;1104;42
885;1105;42
886;1106;42
887;1107;42
888;1108;42
889;1109;42
890;1110;42
891;1111;43
892;1112;43
893;1113;43
894;1114;43
895;1115;43
896;1116;43
897;1117;43
898;1118;43
899;1119;43
900;1120;43
901;1121;43
902;1122;43
903;1123;43
904;1124;43
905;1125;43
906;1126;43
907;1127;43
908;1128;43
909;1129;43
910;1130;43
911;1131;44
912;1132;44
913;1133;44
914;1134;44
915;1135;44
916;1136;44
917;1137;44
918;1138;44
919;1139;44
920;1140;44
921;1141;44
922;1142;44
923;1143;44
924;1144;44
925;1145;44
926;1146;44
927;1147;44
928;1148;44
929;1149;44
930;1150;44
931;1151;45
932;1152;45
933;1153;45
934;1154;45
935;1155;45
936;1156;45
937;1157;45
938;1158;45
939;1159;45
940;1160;45
941;1161;45
942;1162;45
943;1163;45
944;1164;45
945;1165;45
946;1166;45
947;1167;45
948;1168;45
949;1169;45
950;1170;45
951;1171;46
952;1172;46
953;1173;46
954;1174;46
955;1175;46
956;1176;46
957;1177;46
958;1178;46
959;1179;46
960;1180;46
961;1181;46
962;1182;46
963;1183;46
964;1184;46
965;1185;46
966;1186;46
967;1187;46
968;1188;46
969;1189;46
970;1190;46
971;1191;47
972;1192;47
973;1193;47
974;1194;47
975;1195;47
976;1196;47
977;1197;47
978;1198;47
979;1199;47
980;1200;47
981;1201;47
982;1202;47
983;1203;47
984;1204;47
985;1205;47
986;1206;47
987;1207;47
988;1208;47
989;1209;47
990;1210;47
991;1211;48
992;1212;48
993;1213;48
994;1214;48
995;1215;48
996;1216;48
997;1217;48
998;1218;48
999;1219;48
1000;1220;48
1001;1221;48
1002;1222;48
1003;1223;48
1004;1224;48
1005;1225;48
1006;1226;48
1007;1227;48
1008;1228;48
1009;1229;48
1010;1230;48
1011;1231;49
1012;1232;49
1013;1233;49
1014;1234;49
1015;1235;49
1016;1236;49
1017;1237;49
1018;1238;49
1019;1239;49
1020;1240;49
1021;1241;49
1022;1242;49
1023;1243;49
1024;1244;49
1025;1245;49
1026;1246;49
1027;1247;49
1028;1248;49
1029;1249;49
1030;1250;49
1031;1251;50
1032;1252;50
1033;1253;50
1034;1254;50
1035;1255;50
1036;1256;50
1037;1257;50
1038;1258;50
1039;1259;50
1040;1260;50
1041;1261;50
1042;1262;50
1043;1263;50
1044;1264;50
1045;1265;50
1046;1266;50
1047;1267;50
1048;1268;50
1049;1269;50
1050;1270;50
