Obj-3::Foxes;Obj-3::Foxes
Obj-4::Foxes;Obj-4::Foxes
Obj-5::Foxes;Obj-5::Foxes
Obj-1::End of life;Obj-1::End of life
Obj-2::End of life;Obj-2::End of life
Obj-3::End of life;Obj-3::End of life
Obj-4::End of life;Obj-4::End of life
Obj-5::End of life;Obj-5::End of life
Obj-1::Laundry;Obj-1::Laundry
Obj-2::Laundry;Obj-2::Laundry
Obj-3::Laundry;Obj-3::Laundry
Obj-4::Laundry;Obj-4::Laundry
Obj-5::Laundry;Obj-5::Laundry
Obj-1::Spiritual;Obj-1::Spiritual
Obj-2::Spiritual;Obj-2::Spiritual
Obj-3::Spiritual;Obj-3::Spiritual
Obj-4::Spiritual;Obj-4::Spiritual
Obj-5::Spiritual;Obj-5::Spiritual
Obj-1::Pipe Organs;Obj-1::Pipe Organs
Obj-2::Pipe Organs;Obj-2::Pipe Organs
Obj-3::Pipe Organs;Obj-3::Pipe Organs
Obj-4::Pipe Organs;Obj-4::Pipe Organs
Obj-5::Pipe Organs;Obj-5::Pipe Organs
Obj-1::Crocodiles;Obj-1::Crocodiles
Obj-2::Crocodiles;Obj-2::Crocodiles
Obj-3::Crocodiles;Obj-3::Crocodiles
Obj-4::Crocodiles;Obj-4::Crocodiles
Obj-5::Crocodiles;Obj-5::Crocodiles
Obj-1::Neuropsychology;Obj-1::Neuropsychology
Obj-2::Neuropsychology;Obj-2::Neuropsychology
Obj-3::Neuropsychology;Obj-3::Neuropsychology
Obj-4::Neuropsychology;Obj-4::Neuropsychology
Obj-5::Neuropsychology;Obj-5::Neuropsychology
Obj-1::Ecology;Obj-1::Ecology
Obj-2::Ecology;Obj-2::Ecology
Obj-3::Ecology;Obj-3::Ecology
Obj-4::Ecology;Obj-4::Ecology
Obj-5::Ecology;Obj-5::Ecology
Obj-1::Philosophy;Obj-1::Philosophy
Obj-2::Philosophy;Obj-2::Philosophy
Obj-3::Philosophy;Obj-3::Philosophy
Obj-4::Philosophy;Obj-4::Philosophy
Obj-5::Philosophy;Obj-5::Philosophy
Obj-1::Cricket;Obj-1::Cricket
Obj-2::Cricket;Obj-2::Cricket
Obj-3::Cricket;Obj-3::Cricket
Obj-4::Cricket;Obj-4::Cricket
Obj-5::Cricket;Obj-5::Cricket
Obj-1::Social psychology;Obj-1::Social psychology
Obj-2::Social psychology;Obj-2::Social psychology
Obj-3::Social psychology;Obj-3::Social psychology
Obj-4::Social psychology;Obj-4::Social psychology
Obj-5::Social psychology;Obj-5::Social psychology
Obj-1::Bohemians;Obj-1::Bohemians
Obj-2::Bohemians;Obj-2::Bohemians
Obj-3::Bohemians;Obj-3::Bohemians
Obj-4::Bohemians;Obj-4::Bohemians
Obj-5::Bohemians;Obj-5::Bohemians
Obj-1::Programming;Obj-1::Programming
Obj-2::Programming;Obj-2::Programming
Obj-3::Programming;Obj-3::Programming
Obj-4::Programming;Obj-4::Programming
Obj-5::Programming;Obj-5::Programming
Obj-1::Community music therapy;Obj-1::Community music therapy
Obj-2::Community music therapy;Obj-2::Community music therapy
Obj-3::Community music therapy;Obj-3::Community music therapy
Obj-4::Community music therapy;Obj-4::Community music therapy
Obj-5::Community music therapy;Obj-5::Community music therapy
Obj-1::Machines;Obj-1::Machines
Obj-2::Machines;Obj-2::Machines
Obj-3::Machines;Obj-3::Machines
Obj-4::Machines;Obj-4::Machines
Obj-5::Machines;Obj-5::Machines
Obj-1::Earth sciences;Obj-1::Earth sciences
Obj-2::Earth sciences;Obj-2::Earth sciences
Obj-3::Earth sciences;Obj-3::Earth sciences
Obj-4::Earth sciences;Obj-4::Earth sciences
Obj-5::Earth sciences;Obj-5::Earth sciences
Obj-1::Rabbits;Obj-1::Rabbits
Obj-2::Rabbits;Obj-2::Rabbits
Obj-3::Rabbits;Obj-3::Rabbits
Obj-4::Rabbits;Obj-4::Rabbits
Obj-5::Rabbits;Obj-5::Rabbits
Obj-1::People and self;Obj-1::People and self
Obj-2::People and self;Obj-2::People and self
Obj-3::People and self;Obj-3::People and self
Obj-4::People and self;Obj-4::People and self
Obj-5::People and self;Obj-5::People and self
Obj-1::Barbers;Obj-1::Barbers
Obj-2::Barbers;Obj-2::Barbers
Obj-3::Barbers;Obj-3::Barbers
Obj-4::Barbers;Obj-4::Barbers
Obj-5::Barbers;Obj-5::Barbers
Obj-1::Rugby;Obj-1::Rugby
Obj-2::Rugby;Obj-2::Rugby
Obj-3::Rugby;Obj-3::Rugby
Obj-4::Rugby;Obj-4::Rugby
Obj-5::Rugby;Obj-5::Rugby
Obj-1::Autobiography;Obj-1::Autobiography
Obj-2::Autobiography;Obj-2::Autobiography
Obj-3::Autobiography;Obj-3::Autobiography
Obj-4::Autobiography;Obj-4::Autobiography
Obj-5::Autobiography;Obj-5::Autobiography
Obj-1::Ecology;Obj-1::Ecology
Obj-2::Ecology;Obj-2::Ecology
Obj-3::Ecology;Obj-3::Ecology
Obj-4::Ecology;Obj-4::Ecology
Obj-5::Ecology;Obj-5::Ecology
Obj-1::Fencing;Obj-1::Fencing
Obj-2::Fencing;Obj-2::Fencing
Obj-3::Fencing;Obj-3::Fencing
Obj-4::Fencing;Obj-4::Fencing
Obj-5::Fencing;Obj-5::Fencing
Obj-1::Magicians;Obj-1::Magicians
Obj-2::Magicians;Obj-2::Magicians
Obj-3::Magicians;Obj-3::Magicians
Obj-4::Magicians;Obj-4::Magicians
Obj-5::Magicians;Obj-5::Magicians
Obj-1::X-Rays;Obj-1::X-Rays
Obj-2::X-Rays;Obj-2::X-Rays
Obj-3::X-Rays;Obj-3::X-Rays
Obj-4::X-Rays;Obj-4::X-Rays
Obj-5::X-Rays;Obj-5::X-Rays
Obj-1::Infancy and early childhood;Obj-1::Infancy and early childhood
Obj-2::Infancy and early childhood;Obj-2::Infancy and early childhood
Obj-3::Infancy and early childhood;Obj-3::Infancy and early childhood
Obj-4::Infancy and early childhood;Obj-4::Infancy and early childhood
Obj-5::Infancy and early childhood;Obj-5::Infancy and early childhood
Obj-1::Logic;Obj-1::Logic
Obj-2::Logic;Obj-2::Logic
Obj-3::Logic;Obj-3::Logic
Obj-4::Logic;Obj-4::Logic
Obj-5::Logic;Obj-5::Logic
Obj-1::Cotton;Obj-1::Cotton
Obj-2::Cotton;Obj-2::Cotton
Obj-3::Cotton;Obj-3::Cotton
Obj-4::Cotton;Obj-4::Cotton
Obj-5::Cotton;Obj-5::Cotton
Obj-1::Fencing;Obj-1::Fencing
Obj-2::Fencing;Obj-2::Fencing
Obj-3::Fencing;Obj-3::Fencing
Obj-4::Fencing;Obj-4::Fencing
Obj-5::Fencing;Obj-5::Fencing
Obj-1::Magicians;Obj-1::Magicians
Obj-2::Magicians;Obj-2::Magicians
Obj-3::Magicians;Obj-3::Magicians
Obj-4::Magicians;Obj-4::Magicians
Obj-5::Magicians;Obj-5::Magicians
Obj-1::X-Rays;Obj-1::X-Rays
Obj-2::X-Rays;Obj-2::X-Rays
Obj-3::X-Rays;Obj-3::X-Rays
Obj-4::X-Rays;Obj-4::X-Rays
Obj-5::X-Rays;Obj-5::X-Rays
Obj-1::Infancy and early childhood;Obj-1::Infancy and early childhood
Obj-2::Infancy and early childhood;Obj-2::Infancy and early childhood
Obj-3::Infancy and early childhood;Obj-3::Infancy and early childhood
Obj-4::Infancy and early childhood;Obj-4::Infancy and early childhood
Obj-5::Infancy and early childhood;Obj-5::Infancy and early childhood
Obj-1::Logic;Obj-1::Logic
Obj-2::Logic;Obj-2::Logic
Obj-3::Logic;Obj-3::Logic
Obj-4::Logic;Obj-4::Logic
Obj-5::Logic;Obj-5::Logic
Obj-1::Cotton;Obj-1::Cotton
Obj-2::Cotton;Obj-2::Cotton
Obj-3::Cotton;Obj-3::Cotton
Obj-4::Cotton;Obj-4::Cotton
Obj-5::Cotton;Obj-5::Cotton
Obj-1::Software engineering;Obj-1::Software engineering
Obj-2::Software engineering;Obj-2::Software engineering
Obj-3::Software engineering;Obj-3::Software engineering
Obj-4::Software engineering;Obj-4::Software engineering
Obj-5::Software engineering;Obj-5::Software engineering
Obj-1::Oil;Obj-1::Oil
Obj-2::Oil;Obj-2::Oil
Obj-3::Oil;Obj-3::Oil
Obj-4::Oil;Obj-4::Oil
Obj-5::Oil;Obj-5::Oil
Obj-1::Cards;Obj-1::Cards
Obj-2::Cards;Obj-2::Cards
Obj-3::Cards;Obj-3::Cards
Obj-4::Cards;Obj-4::Cards
Obj-5::Cards;Obj-5::Cards
Obj-1::Boxing;Obj-1::Boxing
Obj-2::Boxing;Obj-2::Boxing
Obj-3::Boxing;Obj-3::Boxing
Obj-4::Boxing;Obj-4::Boxing
Obj-5::Boxing;Obj-5::Boxing
Obj-1::Coffee;Obj-1::Coffee
Obj-2::Coffee;Obj-2::Coffee
Obj-3::Coffee;Obj-3::Coffee
Obj-4::Coffee;Obj-4::Coffee
Obj-5::Coffee;Obj-5::Coffee
Obj-1::Developmental psychology;Obj-1::Developmental psychology
Obj-2::Developmental psychology;Obj-2::Developmental psychology
Obj-3::Developmental psychology;Obj-3::Developmental psychology
Obj-4::Developmental psychology;Obj-4::Developmental psychology
Obj-5::Developmental psychology;Obj-5::Developmental psychology
Obj-1::Coal;Obj-1::Coal
Obj-2::Coal;Obj-2::Coal
Obj-3::Coal;Obj-3::Coal
Obj-4::Coal;Obj-4::Coal
Obj-5::Coal;Obj-5::Coal
Obj-1::Cricket;Obj-1::Cricket
Obj-2::Cricket;Obj-2::Cricket
Obj-3::Cricket;Obj-3::Cricket
Obj-4::Cricket;Obj-4::Cricket
Obj-5::Cricket;Obj-5::Cricket
Obj-1::Seashells;Obj-1::Seashells
Obj-2::Seashells;Obj-2::Seashells
Obj-3::Seashells;Obj-3::Seashells
Obj-4::Seashells;Obj-4::Seashells
Obj-5::Seashells;Obj-5::Seashells
Obj-1::Bats;Obj-1::Bats
Obj-2::Bats;Obj-2::Bats
Obj-3::Bats;Obj-3::Bats
Obj-4::Bats;Obj-4::Bats
Obj-5::Bats;Obj-5::Bats
Obj-1::End of life;Obj-1::End of life
Obj-2::End of life;Obj-2::End of life
Obj-3::End of life;Obj-3::End of life
Obj-4::End of life;Obj-4::End of life
Obj-5::End of life;Obj-5::End of life
Obj-1::Library and information science;Obj-1::Library and information science
Obj-2::Library and information science;Obj-2::Library and information science
Obj-3::Library and information science;Obj-3::Library and information science
Obj-4::Library and information science;Obj-4::Library and information science
Obj-5::Library and information science;Obj-5::Library and information science
Obj-1::Guitar;Obj-1::Guitar
Obj-2::Guitar;Obj-2::Guitar
Obj-3::Guitar;Obj-3::Guitar
Obj-4::Guitar;Obj-4::Guitar
Obj-5::Guitar;Obj-5::Guitar
Obj-1::Milk;Obj-1::Milk
Obj-2::Milk;Obj-2::Milk
Obj-3::Milk;Obj-3::Milk
Obj-4::Milk;Obj-4::Milk
Obj-5::Milk;Obj-5::Milk
Obj-1::Mountaineering;Obj-1::Mountaineering
Obj-2::Mountaineering;Obj-2::Mountaineering
Obj-3::Mountaineering;Obj-3::Mountaineering
Obj-4::Mountaineering;Obj-4::Mountaineering
Obj-5::Mountaineering;Obj-5::Mountaineering
Obj-1::Banking;Obj-1::Banking
Obj-2::Banking;Obj-2::Banking
Obj-3::Banking;Obj-3::Banking
Obj-4::Banking;Obj-4::Banking
Obj-5::Banking;Obj-5::Banking
Obj-1::Elephants;Obj-1::Elephants
Obj-2::Elephants;Obj-2::Elephants
Obj-3::Elephants;Obj-3::Elephants
Obj-4::Elephants;Obj-4::Elephants
Obj-5::Elephants;Obj-5::Elephants
Obj-1::Spiritual;Obj-1::Spiritual
Obj-2::Spiritual;Obj-2::Spiritual
Obj-3::Spiritual;Obj-3::Spiritual
Obj-4::Spiritual;Obj-4::Spiritual
Obj-5::Spiritual;Obj-5::Spiritual
Obj-1::Bears;Obj-1::Bears
Obj-2::Bears;Obj-2::Bears
Obj-3::Bears;Obj-3::Bears
Obj-4::Bears;Obj-4::Bears
Obj-5::Bears;Obj-5::Bears
Obj-1::Africa;Obj-1::Africa
Obj-2::Africa;Obj-2::Africa
Obj-3::Africa;Obj-3::Africa
Obj-4::Africa;Obj-4::Africa
Obj-5::Africa;Obj-5::Africa
Obj-1::Robotics;Obj-1::Robotics
Obj-2::Robotics;Obj-2::Robotics
Obj-3::Robotics;Obj-3::Robotics
Obj-4::Robotics;Obj-4::Robotics
Obj-5::Robotics;Obj-5::Robotics
Obj-1::Neuropsychology;Obj-1::Neuropsychology
Obj-2::Neuropsychology;Obj-2::Neuropsychology
Obj-3::Neuropsychology;Obj-3::Neuropsychology
Obj-4::Neuropsychology;Obj-4::Neuropsychology
Obj-5::Neuropsychology;Obj-5::Neuropsychology
Obj-1::Personality disorders;Obj-1::Personality disorders
Obj-2::Personality disorders;Obj-2::Personality disorders
Obj-3::Personality disorders;Obj-3::Personality disorders
Obj-4::Personality disorders;Obj-4::Personality disorders
Obj-5::Personality disorders;Obj-5::Personality disorders
Obj-1::Group psychology;Obj-1::Group psychology
Obj-2::Group psychology;Obj-2::Group psychology
Obj-3::Group psychology;Obj-3::Group psychology
Obj-4::Group psychology;Obj-4::Group psychology
Obj-5::Group psychology;Obj-5::Group psychology
Obj-1::The society;Obj-1::The society
Obj-2::The society;Obj-2::The society
Obj-3::The society;Obj-3::The society
Obj-4::The society;Obj-4::The society
Obj-5::The society;Obj-5::The society
Obj-1::Baseball;Obj-1::Baseball
Obj-2::Baseball;Obj-2::Baseball
Obj-3::Baseball;Obj-3::Baseball
Obj-4::Baseball;Obj-4::Baseball
Obj-5::Baseball;Obj-5::Baseball
Obj-1::Vehicles;Obj-1::Vehicles
Obj-2::Vehicles;Obj-2::Vehicles
Obj-3::Vehicles;Obj-3::Vehicles
Obj-4::Vehicles;Obj-4::Vehicles
Obj-5::Vehicles;Obj-5::Vehicles
Obj-1::Shovels;Obj-1::Shovels
Obj-2::Shovels;Obj-2::Shovels
Obj-3::Shovels;Obj-3::Shovels
Obj-4::Shovels;Obj-4::Shovels
Obj-5::Shovels;Obj-5::Shovels
Obj-1::Cards;Obj-1::Cards
Obj-2::Cards;Obj-2::Cards
Obj-3::Cards;Obj-3::Cards
Obj-4::Cards;Obj-4::Cards
Obj-5::Cards;Obj-5::Cards
Obj-1::Visual arts;Obj-1::Visual arts
Obj-2::Visual arts;Obj-2::Visual arts
Obj-3::Visual arts;Obj-3::Visual arts
Obj-4::Visual arts;Obj-4::Visual arts
Obj-5::Visual arts;Obj-5::Visual arts
Obj-1::Profound mental retardation;Obj-1::Profound mental retardation
Obj-2::Profound mental retardation;Obj-2::Profound mental retardation
Obj-3::Profound mental retardation;Obj-3::Profound mental retardation
Obj-4::Profound mental retardation;Obj-4::Profound mental retardation
Obj-5::Profound mental retardation;Obj-5::Profound mental retardation
Obj-1::Mood disorders;Obj-1::Mood disorders
Obj-2::Mood disorders;Obj-2::Mood disorders
Obj-3::Mood disorders;Obj-3::Mood disorders
Obj-4::Mood disorders;Obj-4::Mood disorders
Obj-5::Mood disorders;Obj-5::Mood disorders
Obj-1::Potatoes;Obj-1::Potatoes
Obj-2::Potatoes;Obj-2::Potatoes
Obj-3::Potatoes;Obj-3::Potatoes
Obj-4::Potatoes;Obj-4::Potatoes
Obj-5::Potatoes;Obj-5::Potatoes
Obj-1::Giants;Obj-1::Giants
Obj-2::Giants;Obj-2::Giants
Obj-3::Giants;Obj-3::Giants
Obj-4::Giants;Obj-4::Giants
Obj-5::Giants;Obj-5::Giants
Obj-1::World War 1;Obj-1::World War 1
Obj-2::World War 1;Obj-2::World War 1
Obj-3::World War 1;Obj-3::World War 1
Obj-4::World War 1;Obj-4::World War 1
Obj-5::World War 1;Obj-5::World War 1
Obj-1::Society;Obj-1::Society
Obj-2::Society;Obj-2::Society
Obj-3::Society;Obj-3::Society
Obj-4::Society;Obj-4::Society
Obj-5::Society;Obj-5::Society
Obj-1::Pork;Obj-1::Pork
Obj-2::Pork;Obj-2::Pork
Obj-3::Pork;Obj-3::Pork
Obj-4::Pork;Obj-4::Pork
Obj-5::Pork;Obj-5::Pork
Obj-1::Puppets;Obj-1::Puppets
Obj-2::Puppets;Obj-2::Puppets
Obj-3::Puppets;Obj-3::Puppets
Obj-4::Puppets;Obj-4::Puppets
Obj-5::Puppets;Obj-5::Puppets
Obj-1::Critical theory;Obj-1::Critical theory
Obj-2::Critical theory;Obj-2::Critical theory
Obj-3::Critical theory;Obj-3::Critical theory
Obj-4::Critical theory;Obj-4::Critical theory
Obj-5::Critical theory;Obj-5::Critical theory
Obj-1::Law;Obj-1::Law
Obj-2::Law;Obj-2::Law
Obj-3::Law;Obj-3::Law
Obj-4::Law;Obj-4::Law
Obj-5::Law;Obj-5::Law
Obj-1::Ferry Boats;Obj-1::Ferry Boats
Obj-2::Ferry Boats;Obj-2::Ferry Boats
Obj-3::Ferry Boats;Obj-3::Ferry Boats
Obj-4::Ferry Boats;Obj-4::Ferry Boats
Obj-5::Ferry Boats;Obj-5::Ferry Boats
Obj-1::Salvation Army;Obj-1::Salvation Army
Obj-2::Salvation Army;Obj-2::Salvation Army
Obj-3::Salvation Army;Obj-3::Salvation Army
Obj-4::Salvation Army;Obj-4::Salvation Army
Obj-5::Salvation Army;Obj-5::Salvation Army
Obj-1::Paper Boys;Obj-1::Paper Boys
Obj-2::Paper Boys;Obj-2::Paper Boys
Obj-3::Paper Boys;Obj-3::Paper Boys
Obj-4::Paper Boys;Obj-4::Paper Boys
Obj-5::Paper Boys;Obj-5::Paper Boys
Obj-1::Composition;Obj-1::Composition
Obj-2::Composition;Obj-2::Composition
Obj-3::Composition;Obj-3::Composition
Obj-4::Composition;Obj-4::Composition
Obj-5::Composition;Obj-5::Composition
Obj-1::Group work;Obj-1::Group work
Obj-2::Group work;Obj-2::Group work
Obj-3::Group work;Obj-3::Group work
Obj-4::Group work;Obj-4::Group work
Obj-5::Group work;Obj-5::Group work
Obj-1::Boy Scouts;Obj-1::Boy Scouts
Obj-2::Boy Scouts;Obj-2::Boy Scouts
Obj-3::Boy Scouts;Obj-3::Boy Scouts
Obj-4::Boy Scouts;Obj-4::Boy Scouts
Obj-5::Boy Scouts;Obj-5::Boy Scouts
Obj-1::Algebra;Obj-1::Algebra
Obj-2::Algebra;Obj-2::Algebra
Obj-3::Algebra;Obj-3::Algebra
Obj-4::Algebra;Obj-4::Algebra
Obj-5::Algebra;Obj-5::Algebra
Obj-1::Government and politics;Obj-1::Government and politics
Obj-2::Government and politics;Obj-2::Government and politics
Obj-3::Government and politics;Obj-3::Government and politics
Obj-4::Government and politics;Obj-4::Government and politics
Obj-5::Government and politics;Obj-5::Government and politics
Obj-1::Milk;Obj-1::Milk
Obj-2::Milk;Obj-2::Milk
Obj-3::Milk;Obj-3::Milk
Obj-4::Milk;Obj-4::Milk
Obj-5::Milk;Obj-5::Milk
Obj-1::Wood;Obj-1::Wood
Obj-2::Wood;Obj-2::Wood
Obj-3::Wood;Obj-3::Wood
Obj-4::Wood;Obj-4::Wood
Obj-5::Wood;Obj-5::Wood
Obj-1::Pharmacy;Obj-1::Pharmacy
Obj-2::Pharmacy;Obj-2::Pharmacy
Obj-3::Pharmacy;Obj-3::Pharmacy
Obj-4::Pharmacy;Obj-4::Pharmacy
Obj-5::Pharmacy;Obj-5::Pharmacy
Obj-1::Rice;Obj-1::Rice
Obj-2::Rice;Obj-2::Rice
Obj-3::Rice;Obj-3::Rice
Obj-4::Rice;Obj-4::Rice
Obj-5::Rice;Obj-5::Rice
Obj-1::Athletics;Obj-1::Athletics
Obj-2::Athletics;Obj-2::Athletics
Obj-3::Athletics;Obj-3::Athletics
Obj-4::Athletics;Obj-4::Athletics
Obj-5::Athletics;Obj-5::Athletics
Obj-1::Parachuting;Obj-1::Parachuting
Obj-2::Parachuting;Obj-2::Parachuting
Obj-3::Parachuting;Obj-3::Parachuting
Obj-4::Parachuting;Obj-4::Parachuting
Obj-5::Parachuting;Obj-5::Parachuting
Obj-1::Politics;Obj-1::Politics
Obj-2::Politics;Obj-2::Politics
Obj-3::Politics;Obj-3::Politics
Obj-4::Politics;Obj-4::Politics
Obj-5::Politics;Obj-5::Politics
Obj-1::Feminism;Obj-1::Feminism
Obj-2::Feminism;Obj-2::Feminism
Obj-3::Feminism;Obj-3::Feminism
Obj-4::Feminism;Obj-4::Feminism
Obj-5::Feminism;Obj-5::Feminism
Obj-1::Lions;Obj-1::Lions
Obj-2::Lions;Obj-2::Lions
Obj-3::Lions;Obj-3::Lions
Obj-4::Lions;Obj-4::Lions
Obj-5::Lions;Obj-5::Lions
Obj-1::Dentistry;Obj-1::Dentistry
Obj-2::Dentistry;Obj-2::Dentistry
Obj-3::Dentistry;Obj-3::Dentistry
Obj-4::Dentistry;Obj-4::Dentistry
Obj-5::Dentistry;Obj-5::Dentistry
Obj-1::Palliative;Obj-1::Palliative
Obj-2::Palliative;Obj-2::Palliative
Obj-3::Palliative;Obj-3::Palliative
Obj-4::Palliative;Obj-4::Palliative
Obj-5::Palliative;Obj-5::Palliative
Obj-1::Music therapists;Obj-1::Music therapists
Obj-2::Music therapists;Obj-2::Music therapists
Obj-3::Music therapists;Obj-3::Music therapists
Obj-4::Music therapists;Obj-4::Music therapists
Obj-5::Music therapists;Obj-5::Music therapists
Obj-1::Cows;Obj-1::Cows
Obj-2::Cows;Obj-2::Cows
Obj-3::Cows;Obj-3::Cows
Obj-4::Cows;Obj-4::Cows
Obj-5::Cows;Obj-5::Cows
Obj-1::Cobblers;Obj-1::Cobblers
Obj-2::Cobblers;Obj-2::Cobblers
Obj-3::Cobblers;Obj-3::Cobblers
Obj-4::Cobblers;Obj-4::Cobblers
Obj-5::Cobblers;Obj-5::Cobblers
Obj-1::Geometry;Obj-1::Geometry
Obj-2::Geometry;Obj-2::Geometry
Obj-3::Geometry;Obj-3::Geometry
Obj-4::Geometry;Obj-4::Geometry
Obj-5::Geometry;Obj-5::Geometry
Obj-1::Criminal justice;Obj-1::Criminal justice
Obj-2::Criminal justice;Obj-2::Criminal justice
Obj-3::Criminal justice;Obj-3::Criminal justice
Obj-4::Criminal justice;Obj-4::Criminal justice
Obj-5::Criminal justice;Obj-5::Criminal justice
Obj-1::Military;Obj-1::Military
Obj-2::Military;Obj-2::Military
Obj-3::Military;Obj-3::Military
Obj-4::Military;Obj-4::Military
Obj-5::Military;Obj-5::Military
Obj-1::Hammocks;Obj-1::Hammocks
Obj-2::Hammocks;Obj-2::Hammocks
Obj-3::Hammocks;Obj-3::Hammocks
Obj-4::Hammocks;Obj-4::Hammocks
Obj-5::Hammocks;Obj-5::Hammocks
Obj-1::Windmills;Obj-1::Windmills
Obj-2::Windmills;Obj-2::Windmills
Obj-3::Windmills;Obj-3::Windmills
Obj-4::Windmills;Obj-4::Windmills
Obj-5::Windmills;Obj-5::Windmills
Obj-1::Functional music;Obj-1::Functional music
Obj-2::Functional music;Obj-2::Functional music
Obj-3::Functional music;Obj-3::Functional music
Obj-4::Functional music;Obj-4::Functional music
